자치구명,시설구분,주소,위도,경도
중랑구,메트로PC방,서울특별시 중랑구  중화동 314-1번지 지하1층 ,37.599280,127.077484
중랑구,하이넷PC,서울특별시 중랑구  망우동 487-17번지 지하1층 ,37.600308,127.100150
중랑구,스피드넷PC방,서울특별시 중랑구  묵동 244-140번지 지상3층 ,37.609678,127.076681
중랑구,누리터PC방,서울특별시 중랑구  신내동 454-4번지 지상3층 ,37.605592,127.097071
중랑구,WAAPC방,서울특별시 중랑구  면목동 399-36번지 지상2층 ,37.571572,127.082690
중랑구,제우스 PC방,서울특별시 중랑구  면목동 458-76번지 지상3층 ,37.582424,127.088817
중랑구,일프로PC방,"서울특별시 중랑구  면목동 103-5번지 지상2,3층 ",37.589253,127.090371
중랑구,푸른공간,서울특별시 중랑구  중화동 311-10번지 지하1층 ,37.601717,127.077287
중랑구,레드죤피시방,서울특별시 중랑구  상봉동 88-95번지 ,37.595016,127.089626
중랑구,사이버스페이스,서울특별시 중랑구  상봉동 113-4번지 지하1층 ,37.594761,127.085683
중랑구,망고 PC방,서울특별시 중랑구  중화동 307-63번지 지상3층 ,37.604223,127.077537
중랑구,윈 플러스PC방,서울특별시 중랑구  신내동 587-4번지 지상3층 ,37.605613,127.096776
중랑구,스마트PC방,서울특별시 중랑구  중화동 311-7번지 ,37.601934,127.077446
중랑구,블랙PC,서울특별시 중랑구  면목동 103-6번지 ,37.589154,127.089936
중랑구,오즈아레나,서울특별시 중랑구  망우동 572번지 용마프라자 지하001호,37.596329,127.098827
중랑구,아이세븐PC(i7 PC),서울특별시 중랑구  면목동 661-4번지 지하1층 ,37.578407,127.085178
중랑구,본PC방,"서울특별시 중랑구  상봉동 496 우정 상가동 비01,비02,비03,비04,비05,비06 ",37.599429,127.088684
중랑구,행운PC방,서울특별시 중랑구  신내동 494-5번지 지하1층 ,37.600330,127.098407
중랑구,조은PC방,서울특별시 중랑구  면목동 102-2번지 지상2층 ,37.589083,127.089641
중랑구,스마트PC방,서울특별시 중랑구  묵동 170-27번지 월등스카이뷰아파트 비101 ,37.614190,127.077051
중랑구,오즈PC방,서울특별시 중랑구  면목동 497-7번지 2층 ,37.582349,127.088292
중랑구,WAA PC방,서울특별시 중랑구  면목동 118-1번지 2층 ,37.587818,127.086033
중랑구,레드PC방,서울특별시 중랑구  면목동 578-28번지 외 2필지 지상2층 ,37.578707,127.091094
중랑구,PC & 달인,서울특별시 중랑구  면목동 653-1번지 3층 ,37.579259,127.085716
중랑구,아이센스PC방 망우점,"서울특별시 중랑구  망우동 479 한일써너스빌리젠시1단지 S1215, S1216 지상2층 ",37.597335,127.093478
중랑구,페타PC방,서울특별시 중랑구  상봉동 122번지 2층 ,37.593721,127.083302
중랑구,제우스PC방,서울특별시 중랑구  면목동 103-6번지 2층 ,37.589154,127.089936
중랑구,PC데이(DAY),서울특별시 중랑구  면목동 117-17번지 2층 ,37.587886,127.086274
중랑구,에스엠(SM)PC방,서울특별시 중랑구  상봉동 136-1번지 3층 4호,37.593158,127.074093
중랑구,LUNA PC cafe(루나피씨카페),서울특별시 중랑구  신내동 613-10번지 외 1필지 3층 ,37.607671,127.096565
중랑구,상봉PC방,서울특별시 중랑구  상봉동 84-22번지 2층 ,37.594165,127.092525
중랑구,맥스피드PC방,서울특별시 중랑구  면목동 458-49번지 지하1층 ,37.582325,127.089757
중랑구,현PC,서울특별시 중랑구  면목동 148-31번지 ,37.587467,127.082762
중랑구,로즈PC방,서울특별시 중랑구  상봉동 118번지 외2 ,37.595346,127.082670
중랑구,엔탑PC존,서울특별시 중랑구  중화동 307-1번지 1층 17회외22 ,37.604960,127.077661
중랑구,피시데이(PC DAY),서울특별시 중랑구  면목동 184-13번지 세일종합상가 2층 ,37.592199,127.077164
중랑구,맥스피드PC방,서울특별시 중랑구  면목동 51-19번지 지상2층 ,37.587678,127.096498
중랑구,아이센스PC,서울특별시 중랑구  묵동 174-4번지 지하1층 ,37.612202,127.078474
중랑구,갤러리PC,서울특별시 중랑구  신내동 613-71번지 부영빌딩3층 ,37.607799,127.096813
중랑구,벙커PC방,서울특별시 중랑구  면목동 146-75번지 3층 ,37.587512,127.080244
중랑구,오즈PC카페,서울특별시 중랑구  면목동 497-7번지 2층 ,37.582349,127.088292
중랑구,베가 PC카페,서울특별시 중랑구  신내동 644번지 엘리어트하우스 지하1동 102호,37.615491,127.094450
중랑구,뮤토(MUTO)PC,서울특별시 중랑구  면목동 51-1번지 3층 ,37.587768,127.096241
중랑구,센스PC,서울특별시 중랑구  면목동 50-47번지 2층 ,37.587859,127.095575
중랑구,제노PC cafe,서울특별시 중랑구  면목동 496-4번지 지하1층 ,37.580986,127.088056
중랑구,샹떼PC방,서울특별시 중랑구  상봉동 300-2번지 2층 ,37.602757,127.087376
중랑구,큐브PC,서울특별시 중랑구  중화동 307-62번지 지상1층 ,37.604069,127.077497
중랑구,콩PC,서울특별시 중랑구  묵동 238-2번지 2층 201호 ,37.613557,127.076691
중랑구,로웰 PC Cafe,서울특별시 중랑구  망우동 491-38번지 3층 ,37.598206,127.096731
중랑구,뉴본PC CAFE,서울특별시 중랑구  중화동 315-10번지 2층 ,37.598418,127.076920
중랑구,셀프PC,서울특별시 중랑구  중화동 325-16번지 지상1층 ,37.596344,127.071921
중랑구,일레븐,서울특별시 중랑구  면목동 472-8번지 지상2층 ,37.580876,127.089895
중랑구,망고톡PC방,서울특별시 중랑구  면목동 68-11번지 지상2층 ,37.586931,127.094320
중랑구,NY시스템,서울특별시 중랑구  중화동 301-49번지 지상1층 ,37.597768,127.079433
중랑구,천PC,서울특별시 중랑구  면목동 175-85번지 지상1층 ,37.586275,127.078909
중랑구,승PC,서울특별시 중랑구  망우동 357-36번지 지상1층 ,37.600717,127.100707
중랑구,베테랑,서울특별시 중랑구  상봉동 90-12번지 ,37.595722,127.089137
중랑구,피에스타PC방 면목점,서울특별시 중랑구  면목동 161-34번지 3층 ,37.584628,127.080139
중랑구,우리PC,서울특별시 중랑구  상봉동 84-28번지 지상1층 ,37.594143,127.092383
중랑구,세븐(파라다이스)PC,서울특별시 중랑구  상봉동 90-49번지 ,37.595600,127.089178
중랑구,PC클럽,서울특별시 중랑구  망우동 516-2번지 2층 ,37.595198,127.093287
중랑구,RAON기획,서울특별시 중랑구  상봉동 88-38번지 ,37.594946,127.090978
중랑구,Heaven PC방,서울특별시 중랑구  망우동 410-1번지 지상2층 ,37.594939,127.100228
중랑구,스타덤PC 상봉역점,서울특별시 중랑구  상봉동 115-19번지 지상2층 ,37.595497,127.083217
중랑구,겜스터PC방,서울특별시 중랑구  묵동 176-1번지 3층 ,37.611889,127.078349
중랑구,스카이PC,서울특별시 중랑구  상봉동 90-61번지 지상1층 ,37.596097,127.088182
중랑구,아이센스PC방,서울특별시 중랑구  상봉동 129-3번지 지층 ,37.593813,127.076532
중랑구,엔플세븐PC방,서울특별시 중랑구  망우동 358-5번지 지층 ,37.600208,127.100766
중랑구,킹PC,서울특별시 중랑구  신내동 800번지 동광오뜨빌 ,37.600660,127.099947
중랑구,아이비스PC방,서울특별시 중랑구  면목동 17-31번지 지층 ,37.589951,127.097404
중랑구,놀다가바둑이PC,서울특별시 중랑구  상봉동 130-139번지 ,37.593162,127.076119
중랑구,행운PC,서울특별시 중랑구  상봉동 130-130번지 2층 ,37.593240,127.076422
중랑구,더캠프PC방,서울특별시 중랑구  상봉동 118번지 ,37.595346,127.082670
중랑구,아이비스PC,서울특별시 중랑구  면목동 105-4번지 ,37.588636,127.089601
중랑구,엔큐브면목점,서울특별시 중랑구  면목동 720-6번지 ,37.574307,127.080301
중랑구,노리터원,서울특별시 중랑구  중화동 311-3번지 ,37.602443,127.077421
중랑구,Kim PC,서울특별시 중랑구  면목동 177-43번지 ,37.586810,127.078010
중랑구,대박PC,서울특별시 중랑구  면목동 456-27번지 ,37.582266,127.089953
중랑구,바닐라킹PC,서울특별시 중랑구  중화동 311-9번지 임마누엘교회 ,37.601692,127.077498
중랑구,명당PC,서울특별시 중랑구  면목동 167-47번지 ,37.583167,127.093027
중랑구,에이스PC,서울특별시 중랑구  상봉동 130-108번지 ,37.592923,127.075227
중랑구,고니PC,서울특별시 중랑구  망우동 464-27번지 ,37.596500,127.099378
중랑구,바닐라pc방,서울특별시 중랑구  묵동 239-154번지 ,37.611856,127.076782
중랑구,바닐라PC,서울특별시 중랑구  망우동 466-1번지 준인테리어 ,37.598950,127.100158
중랑구,골드PC방,서울특별시 중랑구  면목동 72-1번지 3층 ,37.589470,127.093425
중랑구,바닐라PC방,서울특별시 중랑구  면목동 134-14번지 ,37.591568,127.082088
중랑구,브라보PC 태릉점,서울특별시 중랑구  묵동 235-17번지 ,37.614133,127.075165
중랑구,해왕피씨,서울특별시 중랑구  망우동 487-17번지 지하1층 ,37.600308,127.100150
중랑구,라스베가스 PC방,서울특별시 중랑구  망우동 523-66번지 ,37.590728,127.093756
중랑구,인디고 PC,서울특별시 중랑구  신내동 797번지 동성7차아파트 ,37.606054,127.097141
중랑구,비원 PC방,서울특별시 중랑구  면목동 458-1번지 ,37.583419,127.088678
중랑구,아이비스 PC,서울특별시 중랑구  상봉동 125-68번지 ,37.591961,127.081966
중랑구,월드 PC방,서울특별시 중랑구  면목동 44-17번지 ,37.587547,127.094557
중랑구,칸 PC방,서울특별시 중랑구  면목동 14-26번지 ,37.588965,127.097629
중랑구,골드PC,서울특별시 중랑구  상봉동 130-56번지 ,37.592273,127.075656
중랑구,맥스피드PC방,서울특별시 중랑구  신내동 613-15번지 ,37.607551,127.096283
중랑구,중랑 MEGA VR,서울특별시 중랑구  망우동 495번지 한일써너스빌리젠시2단지 ,37.597668,127.094407
중랑구,메이드PC,서울특별시 중랑구  망우동 488-16번지 동성빌딩 ,37.599932,127.098495
중랑구,진PC,서울특별시 중랑구  면목동 161-8번지 ,37.584274,127.080519
중랑구,아이센스PC 면목점,서울특별시 중랑구  면목동 455-19번지 ,37.582290,127.090561
중랑구,KAMJA PC CAFE(감자PC방),서울특별시 중랑구  중화동 302-81번지 양지대중사우나 ,37.598959,127.078426
중랑구,우림pc,서울특별시 중랑구  망우동 469-36번지 바울선교회 ,37.598659,127.098412
중랑구,에이스PC,서울특별시 중랑구  면목동 715번지 늘푸른동아아파트 ,37.572876,127.080634
중랑구,VIP PC,서울특별시 중랑구  면목동 151-7번지 ,37.585399,127.080090
중랑구,TOP PLACE PC(탑플레이스PC 상봉점),"서울특별시 중랑구  상봉동 113번지 B101,호",37.595507,127.085332
중랑구,용마PC,서울특별시 중랑구  망우동 403-16번지 ,37.596875,127.100503
중랑구,아즈텍PC방 망우점,서울특별시 중랑구  망우동 461-1번지 3층 ,37.595735,127.099385
중랑구,따라가기PC방,서울특별시 중랑구  면목동 175-40번지 지하1층 ,37.584978,127.078752
중랑구,인터캐슬PC방,서울특별시 중랑구  면목동 167-47번지 ,37.583167,127.093027
중랑구,Q9 PC방,서울특별시 중랑구  면목동 72-57번지 2층 ,37.589112,127.091914
중랑구,ON PC방,"서울특별시 중랑구  묵동 239-1번지 3층 1,2호",37.611767,127.077203
중랑구,엔탑PC방,서울특별시 중랑구  상봉동 101-15번지 ,37.595909,127.085999
중랑구,하라보 보드게임장,서울특별시 중랑구 면목로27길 92 지하,37.574267,127.080519
중랑구,용마골프클럽,서울특별시 중랑구  망우로70길 105 (망우동),37.595528,127.104784
중랑구,우리골프스쿨,서울특별시 중랑구  면목로27길 6 (면목동),37.575242,127.084941
중랑구,동경골프연습장,서울특별시 중랑구  봉화산로 193 (신내동),37.606832,127.094457
중랑구,KG 골프사관대학원,서울특별시 중랑구  용마산로 348 (면목동),37.583528,127.094371
중랑구,OK 골프연습장,서울특별시 중랑구  신내로25가길 2 (묵동),37.619478,127.084195
중랑구,J&A 골프스쿨,서울특별시 중랑구  동일로 752 (중화동),37.597009,127.082071
중랑구,삼부그린스포츠센터,서울특별시 중랑구  용마산로 623 (신내동),37.606729,127.100477
중랑구,Sun골프아카데미,서울특별시 중랑구  숙선옹주로 91 (묵동),37.617265,127.085544
중랑구,삼보 골프스쿨,서울특별시 중랑구  중랑천로10길 76 (면목동),37.592244,127.077344
중랑구,신아골프존,"서울특별시 중랑구  봉화산로 194  (신내동,신아타운(1202호))",37.606453,127.094707
중랑구,대명골프,서울특별시 중랑구  봉화산로56길 153 (신내동),37.601484,127.096785
중랑구,용마 스크린골프,서울특별시 중랑구  용마산로 494 (망우동),37.594976,127.100268
중랑구,유진 스크린골프장,서울특별시 중랑구  망우로 448 (망우동),37.599870,127.101588
중랑구,현대 야외 스크린골프,서울특별시 중랑구  용마산로129나길 6 (신내동),37.606900,127.099593
중랑구,Nobless 스크린골프,서울특별시 중랑구  면목로39길 18 (면목동),37.579950,127.086435
중랑구,세븐골프,서울특별시 중랑구  신내로21길 6 (묵동),37.617398,127.090128
중랑구,스크린골프 PGA,서울특별시 중랑구  망우로 316 (상봉동),37.596522,127.087565
중랑구,J스크린 & 골프스쿨,서울특별시 중랑구  동일로143길 19 (중화동),37.605007,127.077618
중랑구,대영 스크린골프,서울특별시 중랑구  겸재로 226-3 (면목동),37.589386,127.092972
중랑구,천지골프,서울특별시 중랑구  신내로7가길 35 (상봉동),37.602281,127.093872
중랑구,w 스크린골프,서울특별시 중랑구  신내로 48 (신내동),37.603195,127.096145
중랑구,GOTO 면목 골프,서울특별시 중랑구  면목로39길 11 (면목동),37.579552,127.086299
중랑구,휘트니스 놀이터,"서울특별시 중랑구  숙선옹주로 6-9 (묵동, 묵동자이아파트)",37.614913,127.077945
중랑구,서울 스포츠센터,서울특별시 중랑구  중랑역로 262 (묵동),37.615417,127.077522
중랑구,비타민 골프존 아카데미,서울특별시 중랑구  봉화산로 194-1002 (신내동),37.606425,127.094729
중랑구,SS골프,"서울특별시 중랑구  용마산로 361 (면목동, 영스포츠)",37.584260,127.093697
중랑구,정이든 스크린골프,"서울특별시 중랑구  용마산로 382 (면목동, 정이든빌딩)",37.585690,127.095065
중랑구,청수헬스클럽,서울특별시 중랑구  면목로49길 71 (면목동),37.582935,127.086123
중랑구,이코리아스포츠,서울특별시 중랑구  망우로 458 (망우동),37.599970,127.102995
중랑구,라인헬스아카데미,서울특별시 중랑구  용마산로 389 (면목동),37.586498,127.094934
중랑구,세방헬스클럽,서울특별시 중랑구  면목로37길 17 (면목동),37.579090,127.085267
중랑구,광현헬스,서울특별시 중랑구  사가정로52길 22 (면목동),37.579847,127.086776
중랑구,비바 휘트니스,서울특별시 중랑구  용마산로 494 (망우동),37.594976,127.100268
중랑구,테크노 휘트니스,서울특별시 중랑구  동일로 608 (면목동),37.584644,127.080125
중랑구,피트니스 에스 핏,서울특별시 중랑구  신내로14길 13 (신내동),37.605833,127.096080
중랑구,오메가 쓰리 스포츠,서울특별시 중랑구  봉화산로 117 (상봉동),37.603165,127.087234
중랑구,바디캠프,서울특별시 중랑구  동일로 851 (묵동),37.606425,127.078241
중랑구,굿모닝 휘트니스,서울특별시 중랑구  망우로 186 (상봉동),37.592976,127.073456
중랑구,운동사람들,서울특별시 중랑구  용마산로115길 108 (망우동),37.598067,127.094140
중랑구,뉴온리짐,"서울특별시 중랑구  동일로129길 35 (중화동,태능에센빌 복합상가 지하1층)",37.599270,127.077555
중랑구,GOTO 면목,서울특별시 중랑구  면목로39길 11 (면목동),37.579552,127.086299
중랑구,휘트니스 놀이터,"서울특별시 중랑구  숙선옹주로 6-9 (묵동, 묵동자이아파트)",37.614913,127.077945
중랑구,주식회사 고릴라멀티짐,"서울특별시 중랑구  망우로30길 3 (상봉동,안산빌딩 2층)",37.593081,127.074751
중랑구,서울스포츠센터,서울특별시 중랑구  중랑역로 262 (묵동),37.615417,127.077522
중랑구,스포웰짐,서울특별시 중랑구  봉화산로 194 (신내동),37.606453,127.094707
중랑구,투바디짐,서울특별시 중랑구  봉우재로 73 (상봉동),37.591793,127.081355
중랑구,신내헬스,"서울특별시 중랑구  신내로 127 (신내동, 신내 9단지 아파트)",37.610867,127.095652
중랑구,비타민 스포츠센터,"서울특별시 중랑구  면목로44길 28 (면목동, 아람플러스리빙)",37.580888,127.089808
중랑구,우림헬스크럽,서울특별시 중랑구  봉우재로71길 18 (망우동),37.596386,127.098765
중랑구,올리브짐,서울특별시 중랑구  겸재로49길 18 (면목동),37.589863,127.090493
중랑구,우디안 휘트니스,"서울특별시 중랑구  신내역로 165 (신내동, 신내우디안 2단지 휘트니스센터)",37.616583,127.109632
중랑구,팀키스짐(TEAM KIS GYM),서울특별시 중랑구  동일로 937 (묵동),37.614003,127.076482
중랑구,운동창고,"서울특별시 중랑구  봉화산로56길 153, 4층 408호 (신내동, 대명프라자)",37.601484,127.096785
중랑구,카인드짐,서울특별시 중랑구  면목로 지하 487 (상봉동),37.603478,127.087075
중랑구,고구마 휘트니스,"서울특별시 중랑구  상봉로 39 (면목동, MS빌딩)",37.589436,127.093436
중랑구,팀키스 짐,"서울특별시 중랑구  망우로60길 37 (망우동, 효성써너스빌에코)",37.597102,127.094238
중랑구,시너지 짐,"서울특별시 중랑구  면목로39길 8 (면목동, 한성빌딩)",37.579763,127.087173
중랑구,바디톡,"서울특별시 중랑구  망우로 328, 3층 (상봉동, 시네마시티)",37.596790,127.088962
중랑구,피트니스 아레나,"서울특별시 중랑구  동일로 802, 지하1층 (중화동, 대신빌딩)",37.602085,127.079714
중랑구,애스톤 네이처 24 hour 휘트니스,"서울특별시 중랑구  동일로 887 (묵동, 삼삼메디컬빌딩)",37.609506,127.077639
중랑구,미라클 헬스,"서울특별시 중랑구  상봉중앙로 41, 2층 (상봉동, 해동 훼미리)",37.600816,127.087200
중랑구,H·O·C GYM,서울특별시 중랑구  용마산로 458 (망우동),37.591920,127.098427
중랑구,코오스트롱 휘트니스,"서울특별시 중랑구  신내로 193, 엘리어트하우스 B층 1호 (신내동)",37.615475,127.094437
중랑구,바디플레이스,"서울특별시 중랑구  용마산로 384, 2, 3층 (면목동)",37.585882,127.095243
중랑구,코어스트롱 중랑구청점,"서울특별시 중랑구  봉화산로 218, 지하2층 (신내동)",37.607386,127.097062
중랑구,월드컵 당구장,서울특별시 중랑구  면목로33길 33 (면목동),37.576489,127.084020
중랑구,만점 당구장,서울특별시 중랑구  면목로 368  (면목동),37.584825,127.088551
중랑구,삼성당구장,서울특별시 중랑구  망우로32길 37 (면목동),37.592192,127.077133
중랑구,볼모아 당구장,서울특별시 중랑구  중랑역로 51 (중화동),37.598378,127.076920
중랑구,킹당구장,서울특별시 중랑구  용마산로 418 (면목동),37.588800,127.096702
중랑구,우리 당구장,서울특별시 중랑구  동일로129길 54 (중화동),37.599985,127.077033
중랑구,알까기당구장,서울특별시 중랑구  중랑역로 95 (중화동),37.601934,127.077447
중랑구,윤빌라이트 클럽,서울특별시 중랑구  봉화산로 218 (신내동),37.607386,127.097062
중랑구,헐리우드 당구장,서울특별시 중랑구  송림길 7 (상봉동),37.599606,127.095188
중랑구,우리들당구장,서울특별시 중랑구  면목로 342 (면목동),37.582388,127.088791
중랑구,ABC 당구장,서울특별시 중랑구  망우로30길 30 (상봉동),37.592050,127.074812
중랑구,웰컴 당구장,서울특별시 중랑구  면목로 361 (면목동),37.584342,127.088245
중랑구,해밀,서울특별시 중랑구  신내로14길 13 (신내동),37.605833,127.096080
중랑구,드림 당구클럽,서울특별시 중랑구  면목로 419 (면목동),37.589372,127.086982
중랑구,캐롬학당,서울특별시 중랑구  동일로 905  (묵동),37.611116,127.077295
중랑구,호박 당구클럽,서울특별시 중랑구  중랑역로 122 (중화동),37.604204,127.077488
중랑구,키노 당구장,서울특별시 중랑구  망우로 422 (망우동),37.599312,127.098976
중랑구,해적 당구장,서울특별시 중랑구  동일로163길 8 (묵동),37.612173,127.076868
중랑구,프로 당구장,서울특별시 중랑구  용마산로 554 (망우동),37.600436,127.100712
중랑구,필리스당구장,서울특별시 중랑구  망우로 316 (상봉동),37.596522,127.087565
중랑구,원 당구장,서울특별시 중랑구  동일로129길 12 (중화동),37.602845,127.084204
중랑구,오성 당구장,서울특별시 중랑구  봉우재로 195 (망우동),37.594651,127.094401
중랑구,떼굴떼굴,서울특별시 중랑구  봉우재로 39 (면목동),37.590708,127.077554
중랑구,웹툰 당구장,서울특별시 중랑구  용마산로 414 (면목동),37.588411,127.096504
중랑구,파랑 당구장,서울특별시 중랑구  봉화산로52길 58 (신내동),37.605425,127.096304
중랑구,삼보 당구클럽,서울특별시 중랑구  중랑천로10길 76 (면목동),37.592244,127.077344
중랑구,킹 당구장,서울특별시 중랑구  용마산로 426 (면목동),37.589429,127.097103
중랑구,ZEN 당구클럽,서울특별시 중랑구  망우로 202 (상봉동),37.593485,127.075474
중랑구,용 당구장,서울특별시 중랑구  사가정로 389 (면목동),37.580932,127.088040
중랑구,Q 당구장,서울특별시 중랑구  망우로 204 (상봉동),37.593523,127.075628
중랑구,구슬모아 당구클럽,서울특별시 중랑구  망우로 291 (상봉동),37.596449,127.084793
중랑구,브라보 당구장,서울특별시 중랑구  동일로 607 (면목동),37.584721,127.079539
중랑구,드림 당구장,서울특별시 중랑구  용마산로 328 (면목동),37.581058,127.093572
중랑구,서울 당구장,"서울특별시 중랑구  중랑역로 262, 2층 (묵동, 동양제일관광나이트)",37.615417,127.077522
중랑구,B1 당구클럽,서울특별시 중랑구  봉화산로56길 77 (신내동),37.605245,127.098012
중랑구,당돌이 당구장,서울특별시 중랑구  용마산로 440 (면목동),37.590433,127.097650
중랑구,한큐당구장,"서울특별시 중랑구  면목로37길 5 (면목동, 중하빌딩)",37.578854,127.085794
중랑구,FUll 당구장,"서울특별시 중랑구  겸재로 264 (면목동, (주)그린고속관광)",37.590145,127.096778
중랑구,캐롬스팟,"서울특별시 중랑구  용마산로 493, 동양빌딩 지층 1호 (망우동)",37.595010,127.099530
중랑구,빌킬,"서울특별시 중랑구  면목로 289, 4층 (면목동)",37.578733,127.086052
중랑구,ICE PLANET(아이스 플래닛),서울특별시 중랑구  상봉중앙로 45 (상봉동),37.601117,127.087046
중랑구,로얄스포츠센타,서울특별시 중랑구  망우로 247 (중화동),37.595322,127.079577
중랑구,중곡 스포렉스,서울특별시 중랑구  면목로23길 20 (면목동),37.574892,127.083439
중랑구,면일체육문화센터,"서울특별시 중랑구  용마산로100길 13, 면일체육문화센터 (망우동)",37.592042,127.099795
